id,age,gender,height,weight,body_fat,diastolic,systolic,grip_force,sit_bend_forward,sit_ups,broad_jump
4398,22,M,168.0,64.1,10.4,87.0,126,47.6,17.0,62.0,230.0
11132,32,F,151.6,54.0,31.1,73.0,120,33.3,21.3,42.0,160.0
11501,27,F,153.6,53.9,33.3,78.0,135,23.1,23.3,41.0,160.0
1914,49,F,165.7,55.3,27.8,75.0,133,26.5,23.1,28.0,152.0
9164,40,F,158.2,55.9,24.9,60.0,106,31.3,23.7,41.0,163.0
11328,45,M,175.0,81.7,19.8,87.0,131,51.3,21.6,54.0,249.0
3911,21,F,162.7,49.72,21.1,65.0,106,21.3,22.7,49.0,179.0
11848,31,F,161.2,53.8,18.09828,76.0,128,34.1,31.2,44.0,218.0
12820,61,M,176.2,70.7,15.5,79.0,135,48.5,12.0,31.0,197.0
12477,24,F,157.7,53.3,26.0,65.0,108,26.2,21.4,45.0,167.0
10459,31,M,174.8,67.8,17.8,71.0,123,46.9,17.2,50.0,234.0
2456,46,M,169.4,69.6,17.2,86.0,144,46.1,25.5,51.0,202.0
5146,41,F,161.1,52.6,13.8,79.0,113,25.5,21.8,30.0,164.0
4791,29,M,169.0,78.6,28.1,80.0,120,50.4,20.9,66.0,215.0
840,39,M,171.8,70.1,18.7,93.0,138,55.5,15.8,58.0,220.0
5979,31,M,177.5,79.1,16.2,56.0,113,51.3,22.1,48.0,244.0
4746,26,M,172.0,74.9,12.6,96.0,150,44.8,16.7,65.0,235.0
8237,63,M,165.0,62.0,20.7,75.0,142,42.2,12.6,31.0,180.0
489,36,F,155.4,49.9,24.17116,73.0,117,27.5,20.8,32.0,159.0
1293,26,M,179.7,78.2,16.2,76.0,116,45.8,17.8,53.0,252.0
2123,54,M,166.0,62.5,12.1,79.0,139,45.6,18.2,48.0,234.0
2028,33,F,170.5,54.0,21.2,73.0,108,25.5,27.6,52.0,186.0
11426,32,M,171.7,78.5,16.8,81.0,139,25.6,18.3,68.0,236.0
7465,24,F,166.8,65.8,28.8,94.0,143,33.9,22.6,52.0,162.0
7988,23,F,163.9,59.14,18.5,76.0,107,32.6,24.5,49.0,210.0
8337,22,F,158.0,49.7,24.4,66.0,115,22.2,28.2,57.0,192.0
3189,28,M,174.5,71.4,18.9,84.0,127,45.5,22.8,57.0,226.0
10781,21,F,159.6,49.1,29.9,74.0,127,22.5,25.2,43.0,173.0
3844,36,M,168.3,64.5,15.6,65.0,103,46.8,20.5,47.0,226.0
5607,24,F,167.0,59.3,24.7,56.0,125,27.9,29.3,46.0,177.0
5615,37,M,177.9,78.3,12.3,78.0,127,61.2,14.6,57.0,217.0
1522,36,M,170.8,70.4,18.5,72.0,127,43.1,22.0,49.0,225.0
7071,62,M,170.0,72.7,22.5,95.0,145,42.5,20.2,46.0,199.0
10418,25,F,162.6,63.0,31.2,75.0,129,32.8,21.6,38.0,164.0
12184,22,F,157.8,57.9,30.7,72.0,118,28.0,25.6,47.0,203.0
3512,55,M,169.5,68.9,23.6,85.0,134,41.2,15.1,46.0,197.0
5861,34,F,156.1,55.0,25.4,80.0,121,26.9,20.7,50.0,185.0
3795,23,F,161.5,59.2,30.0,81.0,126,28.9,22.9,48.0,183.0
2402,64,F,147.0,52.4,36.0,70.0,115,24.1,24.7,17.0,126.0
9550,23,F,167.0,52.1,15.3,49.0,88,29.1,19.9,41.0,175.0
7512,64,F,151.0,55.3,29.7,81.0,124,28.3,22.0,25.0,110.0
2375,64,F,149.4,55.0,33.2,91.0,152,23.0,21.0,30.0,101.0
6347,61,F,154.2,59.1,35.5,77.0,118,24.9,22.0,19.0,120.0
1664,21,F,159.6,45.9,25.8,76.0,118,23.7,20.7,45.0,194.0
5458,24,M,170.1,54.2,14.1,68.0,122,42.3,20.0,55.0,230.0
2305,29,M,175.4,70.4,17.3,78.0,133,50.4,18.0,60.0,250.0
1997,24,F,172.4,65.16,29.3,65.0,115,32.6,19.8,40.0,177.0
11854,22,M,181.9,78.0,13.0,67.0,119,46.6,16.4,60.0,262.0
1105,57,M,171.9,78.1,24.7,79.0,138,43.6,15.2,40.0,185.0
5760,62,F,159.8,57.9,27.7,71.0,153,25.4,21.5,43.0,147.0
11198,63,F,159.4,60.9,18.9,96.0,154,26.6,27.0,20.0,130.0
932,39,M,182.7,80.0,17.2,92.0,142,50.7,14.9,46.0,222.0
2654,45,M,173.4,73.5,16.9,83.0,117,45.9,16.0,50.0,218.0
3300,27,F,162.7,64.0,28.3,76.0,119,33.3,25.5,38.0,175.0
12333,48,F,157.0,58.8,32.3,67.0,125,25.6,21.2,31.0,168.0
6098,23,F,169.0,68.6,28.3,81.0,147,29.0,34.0,51.0,190.0
4310,31,M,168.0,64.7,18.2,73.0,115,44.9,22.4,51.0,247.0
7515,57,M,174.1,68.9,18.0,71.0,108,40.3,14.1,42.0,207.0
12165,60,F,158.6,54.3,27.1,82.0,146,26.3,20.4,30.0,148.0
3330,25,F,158.3,48.22,24.0,73.0,119,27.0,21.1,41.0,171.0
2043,36,M,169.5,70.6,15.6,94.0,138,45.1,23.4,50.0,236.0
9349,29,M,175.1,84.5,15.6,78.0,131,51.1,15.0,54.0,234.0
9651,27,M,167.6,66.0,10.1,88.0,145,43.4,19.4,63.0,234.0
8316,22,M,168.6,63.1,17.8,82.0,132,48.6,18.1,58.0,242.0
816,28,M,172.0,68.6,14.8,64.0,121,50.0,15.5,52.0,242.0
2859,32,M,178.1,88.0,21.6,74.0,138,58.1,22.5,54.0,230.0
550,21,F,164.2,64.0,29.7,61.0,115,26.5,19.9,47.0,175.0
1598,25,M,171.4,73.9,10.2,68.0,136,51.9,27.6,60.0,269.0
6401,34,M,177.0,62.8,13.2,75.0,120,50.7,17.5,48.0,232.0
3948,22,F,166.3,56.2,23.3,75.0,125,26.2,20.6,46.0,174.0
11710,21,M,169.5,76.1,16.0,75.0,116,52.5,20.9,55.0,260.0
4644,25,M,187.4,76.1,11.5,72.0,121,48.6,14.9,52.0,237.0
13102,28,M,165.4,65.0,13.1,81.0,130,44.4,23.3,54.0,236.0
5104,25,M,166.3,65.0,13.0,47.0,110,50.4,17.8,62.0,238.0
1858,22,F,161.8,52.4,20.3,70.0,125,26.9,25.6,67.0,192.0
7594,55,M,168.0,65.0,21.7,82.0,135,45.7,16.1,37.0,188.0
1072,24,F,155.6,55.9,31.4,72.0,126,29.6,25.1,56.0,168.0
9460,30,M,166.0,65.6,21.6,99.0,153,43.3,16.2,49.0,246.0
4962,26,M,191.8,101.4,24.9,86.0,120,65.1,20.2,59.0,247.0
3066,63,M,164.6,65.8,26.1,71.0,121,37.8,13.0,31.0,179.0
12509,26,M,168.0,64.4,8.9,83.0,130,43.5,18.5,53.0,244.0
590,31,F,159.3,47.9,19.2,96.0,125,27.4,25.4,57.0,211.0
8194,26,M,164.0,60.6,18.1,72.0,129,32.8,16.7,60.0,230.0
12252,29,M,177.4,70.6,14.5,66.0,125,49.7,22.1,51.0,227.0
11168,22,F,160.1,52.7,30.7,83.0,123,24.2,26.6,47.0,188.0
11404,23,M,178.4,74.84,12.9,76.0,148,49.5,25.4,55.0,243.0
10262,51,M,165.5,67.68,18.3,86.0,134,43.9,25.4,57.0,213.0
13180,32,M,171.9,65.4,17.9,90.0,155,42.6,20.4,58.0,234.0
2488,27,M,164.5,67.8,15.3,60.0,124,47.3,16.4,53.0,244.0
7941,28,F,157.1,52.5,28.3,74.0,127,25.0,21.6,42.0,165.0
4724,56,F,157.2,53.0,25.6,64.0,128,25.7,26.3,26.0,166.0
7894,46,M,173.9,72.5,16.4,95.0,149,52.1,13.8,42.0,219.0
8276,31,M,174.1,73.9,23.2,91.0,142,53.3,14.2,49.0,219.0
7734,28,M,173.0,67.9,15.7,80.0,150,44.2,22.3,53.0,232.0
9409,21,F,163.0,67.0,30.4,93.0,137,31.3,24.8,47.0,183.0
12788,32,M,176.5,80.7,23.4,96.0,156,53.4,26.2,59.0,248.0
3185,26,M,169.7,67.1,15.4,98.0,149,51.2,26.9,57.0,241.0
4061,25,F,161.6,45.4,27.9,64.0,123,24.3,21.3,60.0,179.0
5780,37,F,171.7,67.6,31.3,91.0,138,30.7,27.5,48.0,185.0
3789,24,F,166.8,58.5,23.0,84.0,136,29.6,23.1,57.0,185.0
7667,38,M,174.2,81.2,18.8,78.0,130,48.8,15.6,54.0,239.0
8530,31,M,177.2,75.12,21.7,80.0,136,47.7,21.1,60.0,227.0
6964,56,M,174.9,71.3,15.8,80.0,123,43.1,21.9,40.0,198.0
1546,24,M,169.0,67.5,13.8,75.0,157,41.4,22.9,61.0,242.0
4525,27,F,165.7,51.3,20.4,83.0,133,29.9,25.4,44.0,180.0
9121,35,M,179.9,79.3,10.5,109.0,158,56.3,26.0,51.0,238.0
7182,22,F,156.9,49.2,21.1,78.0,106,24.5,29.5,40.0,165.0
572,30,M,180.0,85.08,13.1,68.0,116,56.9,26.4,57.0,226.0
9225,27,M,172.9,87.9,25.1,88.0,133,58.3,18.0,52.0,227.0
13315,51,F,155.8,45.8,23.6,66.0,115,22.1,22.4,31.0,151.0
8954,31,M,174.6,61.2,12.1,77.0,137,36.4,20.9,55.0,219.0
4786,22,F,160.3,47.1,30.5,73.0,132,20.8,20.8,43.0,168.0
11304,60,M,170.4,64.5,25.9,79.0,120,42.2,18.8,43.0,210.0
11925,35,M,175.5,74.5,20.7,68.0,125,56.6,20.9,52.0,225.0
11380,32,F,157.4,50.4,19.6,77.0,133,29.6,26.8,41.0,166.0
7341,21,F,170.3,63.2,21.5,71.0,111,38.1,31.8,43.0,230.0
2395,64,M,169.8,84.9,23.0,96.0,153,50.7,12.9,32.0,170.0
13201,49,F,159.6,56.8,28.8,105.0,141,29.0,21.6,30.0,153.0
1924,21,F,158.6,47.3,21.2,72.0,104,18.5,20.2,38.0,173.0
7142,40,M,176.5,72.8,13.8,81.0,132,47.9,23.9,57.0,238.0
12196,42,M,170.8,69.7,9.8,63.0,124,50.3,29.0,60.0,237.0
7080,46,F,165.5,58.0,10.21084,91.0,157,29.1,27.6,54.0,181.0
7044,43,F,167.5,51.4,18.3,72.0,132,28.2,21.8,43.0,172.0
9175,27,M,178.0,72.4,14.1,77.0,138,47.8,26.1,67.0,263.0
9729,26,M,180.0,63.0,5.6,81.0,115,46.4,22.0,60.0,220.0
5000,48,M,171.1,73.2,21.3,75.0,132,38.9,18.6,48.0,221.0
6151,59,M,167.4,72.6,20.0,94.0,154,47.6,22.3,43.0,190.0
6351,23,F,155.1,58.7,30.2,93.0,140,28.3,20.9,46.0,167.0
7414,28,M,170.6,74.9,21.8,71.0,140,37.5,16.3,59.0,237.0
8700,38,F,170.5,49.3,14.1,65.0,117,29.5,28.7,44.0,196.0
11204,28,F,165.7,69.3,31.7,61.0,113,33.0,21.1,40.0,192.0
7428,53,M,173.7,64.7,12.8,80.0,127,40.5,19.4,43.0,215.0
9097,40,M,173.2,78.2,21.9,81.0,144,45.3,17.3,48.0,207.0
2245,27,F,156.3,50.7,24.7,83.0,135,29.1,25.0,60.0,202.0
11657,55,M,167.4,55.8,9.8,91.0,129,45.9,20.3,48.0,219.0
10446,26,M,169.2,56.5,13.9,93.0,143,45.8,21.1,53.0,236.0
9608,52,M,176.4,73.1,18.2,66.0,116,44.6,18.9,53.0,229.0
13237,38,F,164.3,57.0,21.1,61.0,102,28.6,23.0,31.0,202.0
2280,41,M,174.7,75.2,21.2,74.0,122,52.0,22.0,46.0,211.0
92,35,M,178.5,78.4,13.8,81.0,136,51.5,17.1,64.0,237.0
2267,63,M,162.6,68.7,17.7,93.0,187,46.5,18.6,34.0,189.0
8162,23,F,163.3,51.8,25.0,65.0,99,26.5,28.2,44.0,146.0
6299,22,F,176.2,74.9,26.5,85.0,126,36.6,24.9,64.0,186.0
6701,31,M,162.0,75.3,27.8,79.0,124,43.7,20.5,55.0,237.0
12161,61,F,150.2,47.5,23.6,75.0,132,25.6,22.0,23.0,130.0
6808,38,F,157.4,52.1,15.2,68.0,123,36.0,21.5,44.0,197.0
1776,33,M,174.6,77.7,20.3,79.0,123,49.8,14.9,47.0,251.0
3637,62,F,151.3,62.3,37.2,94.0,155,26.6,20.8,21.0,103.0
9574,28,F,171.8,63.6,23.3,98.0,139,27.5,33.4,42.0,189.0
4357,21,M,165.3,65.8,18.5,74.0,114,36.5,17.8,63.0,243.0
2094,52,F,163.0,55.4,22.0,80.0,133,27.2,20.9,32.0,154.0
7117,23,F,161.7,58.4,21.6,80.0,123,34.7,24.7,51.0,190.0
693,25,M,172.5,62.4,6.3,76.0,118,41.8,18.7,53.0,241.0
1719,30,M,183.1,85.9,21.2,72.0,118,59.0,17.1,57.0,257.0
12275,60,M,167.3,55.9,8.6,63.0,123,39.6,12.7,48.0,179.0
9787,23,F,164.4,60.6,28.5,74.0,133,28.2,21.3,38.0,171.0
3559,35,M,167.1,68.9,14.6,81.0,149,36.8,22.0,55.0,237.0
5586,26,M,172.4,74.02,19.9,76.0,129,45.6,22.2,55.0,230.0
781,27,F,163.2,53.8,23.3,88.0,148,29.1,20.1,41.0,201.0
622,31,M,166.9,73.6,26.6,95.0,156,45.1,17.3,53.0,202.0
4444,48,F,162.4,57.4,23.3,59.0,101,27.8,30.1,34.0,163.0
10061,36,M,175.0,70.5,15.8,98.0,148,49.7,14.2,49.0,230.0
3171,60,M,160.0,51.8,8.6,77.0,136,39.0,17.9,36.0,195.0
7808,47,F,154.3,53.7,28.7,81.0,123,23.8,29.3,33.0,152.0
6928,22,F,158.7,50.6,27.4,56.0,106,21.4,25.0,38.0,170.0
6868,22,M,166.8,61.6,11.4,80.0,131,41.7,22.3,55.0,240.0
5679,28,M,168.0,71.0,17.7,93.0,149,53.1,24.3,68.0,245.0
11165,26,F,155.0,46.2,28.2,64.0,112,26.0,23.2,39.0,180.0
12735,42,F,157.5,54.4,24.7,88.0,140,24.6,22.8,33.0,161.0
4185,28,M,178.3,73.5,12.7,91.0,147,37.4,16.9,55.0,258.0
7721,23,M,180.2,77.5,9.1,74.0,140,48.0,18.1,63.0,246.0
9622,38,M,168.9,65.1,14.9,86.0,117,49.3,20.3,47.0,248.0
3297,32,F,174.1,63.6,19.9,74.0,111,31.2,25.9,34.0,206.0
2882,40,M,169.4,68.8,19.7,88.0,124,44.0,23.5,51.0,232.0
874,24,F,165.7,58.2,24.5,73.0,125,26.8,20.9,52.0,180.0
12064,42,M,169.9,72.3,14.2,92.0,131,49.6,28.3,62.0,225.0
11141,22,F,166.1,61.0,20.6,74.0,129,33.0,30.7,44.0,209.0
9893,60,M,174.1,61.0,7.4,96.0,140,39.3,17.9,36.0,210.0
3480,29,M,173.0,67.6,12.0,88.0,120,50.7,23.0,60.0,231.0
7786,29,M,168.0,65.2,13.4,73.0,118,49.6,26.9,54.0,252.0
8828,62,F,151.5,45.9,20.4,63.0,123,17.8,24.3,27.0,134.0
11618,61,M,166.8,62.7,20.8,98.0,154,35.7,12.1,38.0,188.0
11996,28,M,163.6,62.4,14.0,91.0,158,45.4,18.8,67.0,247.0
5456,44,M,176.0,75.18,10.5,95.0,130,49.1,23.8,56.0,228.0
5596,29,M,173.0,72.1,11.8,76.0,118,51.4,23.4,61.0,250.0
4166,56,M,179.9,84.2,24.7,91.0,135,48.7,17.3,37.0,198.0
5668,23,M,177.4,75.5,17.3,96.0,139,48.8,23.3,69.0,276.0
13241,43,M,173.5,77.7,16.1,63.0,110,40.0,14.6,57.0,230.0
3212,27,F,165.7,68.5,27.3,64.0,122,32.1,24.4,42.0,188.0
4775,29,M,171.0,70.6,17.7,80.0,141,43.9,22.4,57.0,234.0
4675,50,F,159.8,59.0,30.3,72.0,114,24.1,26.8,35.0,150.0
2098,21,F,171.4,70.94,21.8,67.0,130,32.3,24.6,54.0,197.0
4136,36,M,173.0,73.9,16.9,71.0,109,50.0,21.0,60.0,240.0
8595,24,M,179.0,80.3,10.1,80.0,120,56.2,27.8,67.0,276.0
1864,29,M,170.4,68.0,10.5,70.0,139,40.3,24.6,57.0,235.0
6858,27,F,164.1,52.3,26.6,70.0,120,29.3,25.2,43.0,190.0
6519,23,F,158.0,53.1,27.4,77.0,120,31.8,25.0,50.0,189.0
2710,51,F,160.6,52.7,21.5,76.0,136,29.4,25.0,34.0,144.0
7645,38,M,172.2,79.2,24.6,96.0,156,47.7,21.9,51.0,220.0
11257,58,F,156.7,58.1,28.8,95.0,159,26.6,21.2,30.0,150.0
135,24,F,165.1,49.9,19.3,70.0,108,31.8,21.6,50.0,204.0
9405,57,M,169.1,62.9,16.0,66.0,135,35.3,17.9,40.0,184.0
8412,40,F,158.3,55.3,23.6,91.0,147,32.8,20.8,51.0,201.0
7741,21,F,165.3,51.1,23.1,70.0,100,25.9,27.1,44.0,192.0
3390,43,F,163.8,59.1,26.1,69.0,115,30.7,27.0,32.0,160.0
8429,25,F,158.8,74.1,36.0,60.0,121,34.1,27.6,56.0,189.0
6297,24,F,155.1,48.1,27.4,77.0,111,26.4,23.2,54.0,182.0
895,28,F,162.8,56.8,27.9,81.0,119,32.6,20.9,44.0,186.0
8200,26,M,169.5,68.4,17.2,62.0,117,36.8,21.2,54.0,227.0
3859,23,F,154.3,49.0,25.7,51.0,98,25.2,24.3,43.0,168.0
1548,27,F,170.8,59.72,23.2,79.0,136,29.2,20.9,40.0,167.0
9239,23,M,177.0,75.3,8.6,98.0,145,52.8,19.2,67.0,246.0
12340,62,F,145.0,50.2,33.3,81.0,120,23.5,21.8,18.0,129.0
7680,31,M,177.7,74.0,14.1,63.0,122,56.4,24.2,57.0,222.0
6735,48,M,169.1,72.2,26.1,99.0,150,42.0,20.0,52.0,202.0
5445,26,M,175.4,78.8,20.5,82.0,134,46.5,21.2,69.0,233.0
7909,24,F,161.8,50.7,20.3,75.0,110,24.7,20.2,40.0,169.0
9078,36,M,176.6,75.2,17.4,71.0,109,49.4,20.9,49.0,241.0
8842,25,M,169.0,66.1,19.3,80.0,124,32.7,21.6,59.0,231.0
3179,36,M,179.9,84.0,20.2,98.0,155,48.7,19.0,57.0,214.0
4292,24,F,156.7,56.8,33.5,85.0,129,25.1,22.2,46.0,190.0
7598,30,M,166.6,66.08,14.4,67.0,14,53.8,17.2,57.0,221.0
5655,21,F,160.3,52.0,22.7,86.0,129,27.5,20.6,51.0,183.0
9456,60,F,159.1,54.8,25.3,80.0,150,30.2,25.8,36.0,152.0
12000,58,F,154.2,52.98,23.6,62.0,128,28.3,21.9,37.0,153.0
8548,35,M,168.5,71.8,17.27,83.0,133,44.5,25.4,58.0,226.0
4616,34,F,160.1,52.3,19.9,72.0,123,27.3,25.1,52.0,180.0
6672,21,M,166.8,72.7,22.4,74.0,134,53.5,17.1,68.0,235.0
10112,59,M,160.3,56.1,18.4,93.0,137,37.8,16.8,36.0,185.0
10692,21,F,160.2,59.4,32.8,78.0,125,25.7,20.2,36.0,165.0
6557,33,F,161.2,51.2,23.8,57.0,119,26.7,27.3,45.0,174.0
9572,31,M,177.3,86.4,20.1,79.0,154,56.0,20.8,63.0,248.0
8492,62,M,174.3,74.1,14.0,75.0,147,50.6,13.1,54.0,199.0
5344,31,F,163.8,55.1,22.8,76.0,124,30.0,23.8,44.0,181.0
7883,27,F,160.6,62.0,31.6,70.0,128,33.8,21.9,42.0,161.0
11787,61,F,154.9,56.3,38.7,84.0,143,24.1,25.3,30.0,137.0
1300,25,F,162.8,57.9,33.6,69.0,148,25.0,20.1,44.0,177.0
8468,39,F,165.4,59.8,20.1,89.0,136,34.0,26.5,51.0,163.0
6159,31,M,181.5,84.9,21.4,99.0,149,52.4,21.1,49.0,259.0
151,56,M,170.1,61.5,22.0,89.0,148,37.7,20.5,40.0,195.0
1545,33,M,180.2,68.4,14.5,77.0,127,44.0,16.2,49.0,232.0
12248,32,M,175.2,82.1,18.8,87.0,132,54.9,21.5,50.0,250.0
12053,49,F,156.0,53.1,21.3,86.0,148,33.0,32.4,40.0,183.0
6477,32,F,159.5,57.8,22.9,72.0,125,21.6,19.1,45.0,174.0
1238,23,F,166.1,62.6,25.0,75.0,117,30.7,24.4,50.0,180.0
4221,25,F,168.8,62.1,22.5,62.0,115,28.8,23.8,41.0,196.0
5522,24,M,173.9,76.1,10.7,71.0,117,49.1,18.6,62.0,241.0
3285,21,M,177.1,67.2,15.5,73.0,141,39.1,18.5,56.0,242.0
5429,44,F,159.0,56.8,33.0,88.0,151,33.9,26.5,34.0,156.0
7609,53,F,148.1,48.0,29.8,89.0,122,23.8,23.5,29.0,143.0
9270,28,F,162.5,60.8,30.8,75.0,106,25.6,22.2,42.0,172.0
7237,26,M,168.1,68.2,13.8,49.0,96,48.4,17.5,62.0,227.0
10342,28,M,178.6,76.12,19.6,95.0,132,48.9,21.0,54.0,237.0
5676,21,M,164.6,62.9,12.8,62.0,114,45.6,20.7,75.0,230.0
2762,34,M,174.1,79.0,21.0,65.0,134,41.8,18.5,51.0,229.0
5530,22,M,169.5,66.7,16.6,98.0,150,38.1,24.7,60.0,254.0
6404,22,M,178.1,70.2,8.4,75.0,123,38.1,17.6,55.0,260.0
13391,39,M,177.2,80.5,20.1,78.0,132,63.5,16.4,45.0,229.0
390,22,M,175.0,69.8,15.0,63.0,128,50.3,26.8,60.0,276.0
9016,25,M,174.2,76.9,20.6,97.0,145,49.4,18.2,52.0,225.0
7877,27,M,176.2,65.1,13.1,53.0,109,43.7,19.1,58.0,214.0
4108,61,F,154.3,41.4,23.0,65.0,121,25.8,23.0,21.0,123.0
10577,56,F,156.6,52.4,23.8,80.0,122,22.4,24.1,25.0,141.0
8642,36,M,180.7,74.0,12.8,92.0,130,56.8,21.6,66.0,246.0
7185,57,F,161.3,57.4,28.2,79.0,114,22.3,27.0,36.0,160.0
6674,22,F,167.0,68.8,26.6,62.0,106,31.4,23.8,40.0,171.0
13046,56,M,168.6,73.9,25.6,80.0,140,41.3,15.0,35.0,202.0
6533,46,M,164.8,66.4,16.5,82.0,151,58.5,15.4,46.0,225.0
1561,22,F,161.2,57.9,24.3,65.0,114,26.8,23.6,53.0,180.0
8261,30,M,176.1,77.5,16.6,87.0,140,53.0,29.0,53.0,240.0
6421,32,F,174.2,73.3,23.3,70.0,122,39.3,23.3,52.0,191.0
10303,24,M,165.4,68.0,11.0,75.0,120,51.4,16.9,58.0,240.0
7839,24,F,156.9,57.0,26.4,67.0,140,27.8,22.4,47.0,205.0
6194,31,F,156.6,56.04,30.5,72.0,125,37.6,20.0,34.0,159.0
3686,42,F,167.9,67.0,23.3,75.0,127,36.4,18.8,31.0,178.0
11066,35,F,166.8,53.3,21.3,86.0,117,27.8,23.0,47.0,180.0
11291,32,F,168.7,64.8,26.6,81.0,127,29.9,24.3,31.0,158.0
2364,21,F,162.7,57.2,26.8,72.0,104,26.6,34.4,43.0,188.0
7190,22,M,165.1,60.1,12.2,64.0,115,28.6,16.1,58.0,243.0
4341,28,F,162.9,65.4,29.4,85.0,156,37.2,19.3,43.0,173.0
5351,36,F,162.0,53.6,27.0,72.0,115,28.2,21.0,35.0,155.0
12973,49,F,151.5,48.4,29.5,75.0,115,22.9,23.3,32.0,132.0
2406,27,F,174.3,57.0,12.3,71.0,124,33.9,30.1,68.0,201.0
191,44,M,172.0,71.0,18.1,69.0,113,48.3,28.7,52.0,203.0
73,36,M,171.5,80.5,21.5,86.0,153,46.7,16.8,53.0,220.0
13187,33,M,173.4,65.5,18.7,82.0,132,46.1,15.7,63.0,247.0
8282,35,M,174.9,72.9,16.0,62.0,100,52.0,15.0,50.0,215.0
9448,40,F,158.0,53.9,17.1,88.0,129,26.3,29.9,46.0,177.0
11699,25,M,175.9,69.02,16.4,69.0,138,47.8,15.9,54.0,222.0
11895,60,M,167.8,69.3,24.3,93.0,148,41.7,13.7,37.0,189.0
5016,25,M,167.1,64.2,20.4,89.0,159,41.7,21.8,60.0,224.0
10590,33,M,181.1,80.3,11.6,74.0,111,54.2,22.5,55.0,264.0
3444,60,F,155.2,48.9,26.8,71.0,120,20.6,27.9,36.0,150.0
7278,61,F,155.5,53.8,30.4,77.0,155,21.5,23.4,28.0,136.0
5783,23,M,180.1,75.3,15.0,79.0,147,47.8,22.8,59.0,237.0
4214,31,F,161.5,63.9,25.5,76.0,119,30.0,31.4,39.0,177.0
3191,22,F,157.7,46.2,20.2,82.0,126,24.5,24.2,43.0,174.0
8909,39,M,180.5,69.3,23.2,76.0,117,41.2,19.4,48.0,223.0
9210,38,M,172.2,72.9,11.9,68.0,132,54.2,24.1,68.0,237.0
888,24,F,166.6,50.5,17.7,60.0,105,22.6,31.0,50.0,198.0
6446,22,M,175.2,79.0,20.8,94.0,148,48.0,20.4,57.0,240.0
3947,22,F,162.3,52.9,20.7,86.0,152,26.4,22.6,52.0,202.0
9132,26,F,170.3,63.1,20.6,75.0,119,29.6,26.0,51.0,170.0
10836,28,M,173.7,70.74,17.4,81.0,131,42.9,18.7,67.0,261.0
3921,27,M,172.6,71.9,19.5,59.0,122,48.7,19.1,55.0,223.0
2550,32,M,171.2,66.6,15.6,82.0,132,43.0,18.0,54.0,232.0
7660,28,M,167.8,66.5,15.4,70.0,125,45.0,21.0,57.0,235.0
2378,28,F,160.1,59.6,28.5,61.0,103,28.4,19.9,46.0,183.0
2114,48,M,171.6,58.5,11.3,75.0,127,42.6,16.0,42.0,202.0
13231,21,F,165.3,62.5,29.2,71.0,120,31.2,21.4,55.0,184.0
10377,27,M,164.6,67.1,19.3,64.0,116,44.3,16.3,65.0,257.0
11319,58,F,159.2,48.2,21.4,74.0,105,30.3,23.0,49.0,189.0
5228,52,M,178.4,77.5,20.9,55.0,114,43.6,24.9,46.0,224.0
4835,23,M,172.5,58.3,6.5,75.0,118,37.2,19.7,55.0,229.0
5433,63,F,157.8,49.2,18.1,86.0,147,21.4,26.3,27.0,121.0
45,25,F,161.8,57.7,21.7,74.0,115,29.3,26.6,50.0,190.0
3680,45,M,174.0,71.2,13.3,92.0,136,46.2,13.9,43.0,210.0
3590,21,M,170.2,62.0,13.8,65.0,131,35.9,16.4,65.0,245.0
3557,21,F,155.9,48.7,23.7,83.0,118,24.9,24.0,43.0,149.0
5772,31,F,163.6,60.2,29.4,62.0,109,29.3,18.5,42.0,174.0
4378,30,F,155.6,46.3,17.7,75.0,119,24.0,30.0,48.0,184.0
9823,22,M,176.3,66.2,14.7,86.0,123,46.8,16.5,57.0,211.0
2987,37,M,163.4,59.8,21.4,82.0,139,41.2,20.7,53.0,236.0
3759,48,F,167.0,61.4,18.6,85.0,134,26.1,24.4,41.0,178.0
2202,29,F,163.0,54.7,21.3,74.0,120,35.5,32.9,66.0,207.0
9247,26,M,178.7,74.7,16.6,71.0,119,61.7,16.5,51.0,250.0
7692,62,F,148.3,51.8,27.3,82.0,138,20.9,22.6,34.0,131.0
3895,21,F,164.0,59.0,24.9,67.0,110,30.1,21.4,53.0,211.0
721,23,F,168.8,59.3,18.7,82.0,106,30.1,24.2,39.0,216.0
10265,26,M,177.8,70.1,11.5,60.0,125,38.7,15.4,63.0,249.0
11379,31,F,160.9,61.6,33.7,72.0,131,32.0,23.5,46.0,159.0
11635,37,F,169.7,59.7,21.6,68.0,126,29.0,26.2,45.0,194.0
13236,28,F,162.2,64.42,31.6,88.0,140,32.2,21.8,43.0,162.0
5639,28,F,159.2,68.7,26.22377,82.0,138,26.9,27.5,43.0,194.0
214,23,F,161.8,47.8,17.2,66.0,103,25.2,21.5,47.0,178.0
11562,26,M,173.5,68.4,11.9,81.0,143,46.0,15.4,71.0,243.0
10500,27,F,155.0,57.3,27.9,72.0,123,31.2,19.7,34.0,176.0
4207,35,F,160.2,57.2,30.1,92.0,143,27.5,21.0,44.0,150.0
8738,43,F,162.3,54.7,26.4,81.0,123,31.7,23.5,42.0,195.0
700,56,M,168.9,72.28,21.6,98.0,146,38.5,16.8,36.0,182.0
